prices,time,station,address,gratis,fuel,chain
Unknown,Unknown,OrangeGas OrangeGas Leeuwarden 1,"Morseweg 1c, Leeuwarden",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Leeuwarden 2,"Morseweg 3, Leeuwarden",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Geleen/Sittard,"Middenweg 100, Sittard",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Middelharnis,"Korendreef 31, Middelharnis",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Leeuwarden 3,"Jupiterweg 7, Leeuwarden",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas St. Annaparochie,"De Wissel 2, St. Annaparochie",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Drachten,"De Bolder 71, Drachten",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Burgum,"Florynwei 5, Burgum",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Terschelling,"Midslander Hoofdweg 5, Terschelling",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Hallum,"Ljouwerterdijk 9, Hallum",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Oosterwolde,"Venekoterweg 1a, Oosterwolde",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Almelo,"Veldkampsweg 26, Almelo",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Hoogeveen,"Stephensonstraat 63, Hoogeveen",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Hardenberg,"Haardijk 3, Hardenberg",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Beilen,"Ossenbroeken 8, Beilen",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Borne,"Vormerij 12, Borne",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Augustinusga,"Uterwei 20, Augustinusga",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Dokkum,"Beurtvaart 3, Dokkum",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Geesbrug 1,"Coevorderstraatweg 31A, Geesbrug",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Hengelo,"Rondweg 3, Hengelo",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Leek,"Vossenkamp 8, Leek",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Enschede,"Parkweg 98, Enschede",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Hoogkerk,"Hoendiep 270, Hoogkerk",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Groningen 1,"Stettinweg 22, Groningen",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Groningen 2,"Wasaweg 20, Groningen",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Winsum,"Garnewerderweg 2b, Winsum",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Kolham,"A. Plesmanlaan 1, Kolham",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Zuidbroek,"Europaweg 1, Zuidbroek",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Uithuizen,"Geraldadrift 2, Uithuizen",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Delfzijl,"Sikkol 22, Delfzijl",,Aardgas,OrangeGas
Unknown,Unknown,OrangeGas OrangeGas Delfzijl,"Sikkel 22, Delfzijl",,Aardgas,OrangeGas
Unknown,Unknown,Q8 Lienden,"Adelsweg 12, Lienden",,Aardgas,Q8
Unknown,Unknown,Q8 Nieuwegein,"Ringwade 2, Nieuwegein",,Aardgas,Q8
Unknown,Unknown,Q8 Waardenburg,"Industrieweg 29, Waardenburg",,Aardgas,Q8
Unknown,Unknown,Q8 Gameren,"Nieuwstraat 1, Gameren",,Aardgas,Q8
Unknown,Unknown,Q8 Veen,"Bagijnhof 31, Veen",,Aardgas,Q8
Unknown,Unknown,Q8 Ameide,"De Zodeslagen 1, Ameide",,Aardgas,Q8
Unknown,Unknown,Q8 Dalem,"Beatrixlaan 2, Dalem",,Aardgas,Q8
Unknown,Unknown,Q8 Hoogblokland,"Hoge Giessen 4, Hoogblokland",,Aardgas,Q8
Unknown,Unknown,Q8 Gorinchem,"Handelskade 3, Gorinchem",,Aardgas,Q8
Unknown,Unknown,Q8 Rheden,"Groenestraat 7, Rheden",,Aardgas,Q8
Unknown,Unknown,Q8 Les Routiers,"Rijksweg A28 1, WEZEP",,Aardgas,Q8
Unknown,Unknown,Q8 Noordwijkerhout,"Pletterij 5, Noordwijkerhout",,Aardgas,Q8
Unknown,Unknown,Q8 Rotterdam,"Lyonstraat 30, Rotterdam",,Aardgas,Q8
Unknown,Unknown,Q8 Zuidland,"Scheijdelveweg 1, Zuidland",,Aardgas,Q8
Unknown,Unknown,Q8 O.O C.,"Stegerensallee 1A, DEDEMSVAART",,Aardgas,Q8
Unknown,Unknown,Sakko Amstelveen,"Newa 2, AMSTELVEEN",,Aardgas,Sakko
Unknown,Unknown,Sakko Commercial BV,"Lage Dijk 11, HELMOND",,Aardgas,Sakko
Unknown,Unknown,Sakko Breda,"Brasschaatstraat 73, BREDA",,Aardgas,Sakko
Unknown,Unknown,Sakko Commercial BV,"Maastrichterweg 263, VALKENSWAARD",,Aardgas,Sakko
Unknown,Unknown,Sakko Metaalhof,"Metaalhof 55, ROTTERDAM",,Aardgas,Sakko
Unknown,Unknown,Sakko Zoetermeer,"Belgielaan 2, ZOETERMEER",,Aardgas,Sakko
Unknown,Unknown,Sakko Wouwse Plantage,"Plantagebaan 170, WOUWSE PLANTAGE",,Aardgas,Sakko
Unknown,Unknown,Sakko Oude Tonge,"Julianastraat 7, OUDE-TONGE",,Aardgas,Sakko
Unknown,Unknown,Sakko Kapelle,"Ooststraat 52a, KAPELLE",,Aardgas,Sakko
Unknown,Unknown,Sakko Ellemeet,"Kuijerdamseweg 31, ELLEMEET",,Aardgas,Sakko
Aardgas €1.19,15 juli 2020,Shell Almere Buiten Oost,"De Striptekenaar 83, ALMERE",,Aardgas,Shell
Aardgas €1.19,15 juli 2020,Shell Randweg,"Randweg 16, EMMELOORD",,Aardgas,Shell
Unknown,Unknown,Shell Serva,"Nijverheidsweg-Noord 24, AMERSFOORT",,Aardgas,Shell
Unknown,Unknown,Shell Reede,"Koningin Wilhelminaweg 111, AMERONGEN",,Aardgas,Shell
Unknown,Unknown,Shell Vissers de Middelaar,"Rijksweg A1 1, AMERSFOORT",,Aardgas,Shell
Unknown,Unknown,Shell Nijkerk,"Ambachtsstraat 17, NIJKERK GLD",,Aardgas,Shell
Unknown,Unknown,Shell Vanenburg,"Rijksweg A28 2, PUTTEN",,Aardgas,Shell
Unknown,Unknown,Shell Ede,"Rijksweg 4 (N224), EDE",,Aardgas,Shell
Unknown,Unknown,Shell Weg der Verenigde Naties Zuid,"Weg der Verenigde Naties 10, IJSSELSTEIN",,Aardgas,Shell
Unknown,Unknown,Shell Weg der Verenigde Naties Noord,"Weg der Verenigde Naties 9, IJSSELSTEIN",,Aardgas,Shell
Unknown,Unknown,Shell Druten,"Koekoek 21, DRUTEN",,Aardgas,Shell
Unknown,Unknown,Shell Hanex Hescheweg,"Nieuwe Hescheweg 55, OSS",,Aardgas,Shell
Unknown,Unknown,Shell Hanex Berghem,"Burgemeester van Erpstraat 23, BERGHEM",,Aardgas,Shell
Unknown,Unknown,Shell SCHIMMEL HEESCH,"'t Dorp 118, HEESCH",,Aardgas,Shell
Unknown,Unknown,Shell Heeswijk,"Heeswijk 45, MONTFOORT",,Aardgas,Shell
Unknown,Unknown,Shell VLIJMEN,"Nassaulaan 61, VLIJMEN",,Aardgas,Shell
Unknown,Unknown,Shell Wilnis,"Mijdrechtse Dwarsweg 27, WILNIS",,Aardgas,Shell
Unknown,Unknown,Shell Schimmel Uden,"Kornetstraat 62, UDEN",,Aardgas,Shell
Unknown,Unknown,Shell SCHIMMEL VEGHEL,"N.C.B.-laan 117, VEGHEL",,Aardgas,Shell
Unknown,Unknown,Shell BEERENS,"Tilburgseweg 23A, SPRANG-CAPELLE",,Aardgas,Shell
Unknown,Unknown,Shell Hanex Dussen,"De Sluis 4, DUSSEN",,Aardgas,Shell
Unknown,Unknown,Shell Bakenbergseweg,"Bakenbergseweg 240, ARNHEM",,Aardgas,Shell
Unknown,Unknown,Shell De Heikant,"Mascagnistraat 529, TILBURG",,Aardgas,Shell
Unknown,Unknown,Shell Salvatorplein,"Salvatorplein 1, ARNHEM",,Aardgas,Shell
Unknown,Unknown,Shell Dronten,"De Zuid 41, DRONTEN",,Aardgas,Shell
Unknown,Unknown,Shell SCHIMMEL MILL,"Schoolstraat 28, MILL",,Aardgas,Shell
Unknown,Unknown,Shell Hanex Raamsdonksveer,"Kerklaan 15b, RAAMSDONKSVEER",,Aardgas,Shell
Unknown,Unknown,Shell Fransen,"Kramersgildeplein 92, ARNHEM",,Aardgas,Shell
Unknown,Unknown,Shell Geldrop,"Eindhovenseweg 6, GELDROP",,Aardgas,Shell
Unknown,Unknown,Shell Mabem Waalre Noord,"Van Dijklaan 1, WAALRE",,Aardgas,Shell
Unknown,Unknown,Shell Van Kalmthout,"Van Heuven Goedhartlaan 201, HOOFDDORP",,Aardgas,Shell
Unknown,Unknown,Shell De Rijp,"Zuiddijk 2H, De Rijp",,Aardgas,Shell
Unknown,Unknown,Shell Boonstoppel,"Zijde 450, BOSKOOP",,Aardgas,Shell
Unknown,Unknown,Shell Jetten Tankservice Boxmeer BV,"Beugenseweg 53c, BOXMEER",,Aardgas,Shell
Unknown,Unknown,Shell Bospoort,"Rijksweg A4 2, LEIDERDORP",,Aardgas,Shell
Unknown,Unknown,Shell Hoge Rijndijk,"Hoge Rijndijk 5, LEIDEN",,Aardgas,Shell
Unknown,Unknown,Shell Plesmanlaan Zuid,"Plesmanlaan 6, LEIDEN",,Aardgas,Shell
Unknown,Unknown,Shell Lijtweg,"Lijtweg 2, OEGSTGEEST",,Aardgas,Shell
Unknown,Unknown,Shell Wassenaarseweg,"Wassenaarseweg 65, KATWIJK",,Aardgas,Shell
Unknown,Unknown,Shell Swart & Strous,"Rijksstraatweg 447, WASSENAAR",,Aardgas,Shell
Unknown,Unknown,Shell Stramproy,"Amentstraat 2, STRAMPROY",,Aardgas,Shell
Unknown,Unknown,Shell Emerald,"Importweg 1, DELFGAUW",,Aardgas,Shell
Unknown,Unknown,Shell Fijnaart,"Parallelweg 2, FIJNAART",,Aardgas,Shell
Unknown,Unknown,Shell Benzinex Raalte,"Brugstraat 52, RAALTE",,Aardgas,Shell
Unknown,Unknown,Shell De Ronde Boom,"Langeweg 113, SOMMELSDIJK",,Aardgas,Shell
Unknown,Unknown,Shell Service Station Hoek,"Enterseweg 10, GOOR",,Aardgas,Shell
Unknown,Unknown,Shell Deehoeve,"Postweg 8, THOLEN",,Aardgas,Shell
Unknown,Unknown,Shell Klok,"Schutstraat 187, HOOGEVEEN",,Aardgas,Shell
Unknown,Unknown,Shell Green Planet,"Bultinge 2, PESSE",,Aardgas,Shell
Unknown,Unknown,Shell Tholen Slagharen,"Coevorderweg-Noord 2a, SLAGHAREN",,Aardgas,Shell
Unknown,Unknown,Shell Afslag Rilland,"Valckenisseweg 5, RILLAND",,Aardgas,Shell
Unknown,Unknown,Shell De Gouwe,"Kloosterweg 11a, NOORDGOUWE",,Aardgas,Shell
Unknown,Unknown,Shell DE ZANDKREEK WEST,"1e Deltaweg 13, KATS",,Aardgas,Shell
Unknown,Unknown,Shell SCHELPHOEK ZZ,"Serooskerkseweg 13, BURGH-HAAMSTEDE",,Aardgas,Shell
Unknown,Unknown,Shell DAUWENDAELE,"Roozenburglaan 236, MIDDELBURG",,Aardgas,Shell
Unknown,Unknown,Shell SOUBURG,"Marie Curieweg 1, RITTHEM",,Aardgas,Shell
Unknown,Unknown,Shell Kap,"Verlengde Brugkade 10, STADSKANAAL",,Aardgas,Shell
Unknown,Unknown,Shell de IJzeren Klap,"A-weg 10A, MUSSELKANAAL",,Aardgas,Shell
Unknown,Unknown,Shell Meedenertol,"Rijksweg A7 2ZZ, SCHEEMDA",,Aardgas,Shell
Unknown,Unknown,Shell Daam Fockemalaan,"Daam Fockemalaan 18, AMERSFOORT",,Aardgas,Shell
Unknown,Unknown,Shell Amersfoortseweg,"Amersfoortseweg 30, HUIS TER HEIDE UT",,Aardgas,Shell
Unknown,Unknown,Shell Boulevard,"Boulevard 70, ZEIST",,Aardgas,Shell
Unknown,Unknown,Shell De Slaag,"Rijksweg A1 1, HOOGLAND",,Aardgas,Shell
Unknown,Unknown,Shell Bloemheuvel,"Laagerfseweg 107, WOUDENBERG",,Aardgas,Shell
Unknown,Unknown,Shell Utrechtseweg,"Utrechtseweg 99A, ZEIST",,Aardgas,Shell
Unknown,Unknown,Shell Vathorst,"Boerderijenboulevard 101, AMERSFOORT",,Aardgas,Shell
Unknown,Unknown,Shell Laponder,"Rijksstraatweg 6A, CULEMBORG",,Aardgas,Shell
Unknown,Unknown,Shell De Aral,"Brahmslaan 2, BUNSCHOTEN-SPAKENBURG",,Aardgas,Shell
Unknown,Unknown,Shell Nijkerk BV,"Van Middachtenstraat 2, NIJKERK GLD",,Aardgas,Shell
Unknown,Unknown,Shell Rondweg West,"Rondweg-west 15, VEENENDAAL",,Aardgas,Shell
Unknown,Unknown,Shell Beatrixlaan,"Prinses Beatrixlaan 4, TIEL",,Aardgas,Shell
Unknown,Unknown,Shell Nieuwe Tielseweg,"Nieuwe Tielseweg 126, TIEL",,Aardgas,Shell
Unknown,Unknown,Shell Doornkade,"Elzenkade 2, HOUTEN",,Aardgas,Shell
Unknown,Unknown,Shell Kalenberg,"Rijksstraatweg 72A, METEREN",,Aardgas,Shell
Unknown,Unknown,Shell Pieter Nieuwland,"Pieter Nieuwlandstraat 112, UTRECHT",,Aardgas,Shell
Unknown,Unknown,Shell A.Schweitzerdreef,"Albert Schweitzerdreef 15, UTRECHT",,Aardgas,Shell
Unknown,Unknown,Shell Enspijk,"Provincialeweg Oost 1, ENSPIJK",,Aardgas,Shell
Unknown,Unknown,Shell Huizen,"Bovenmaatweg 1, HUIZEN",,Aardgas,Shell
Unknown,Unknown,Shell Plettenburg,"Plettenburgerbaan 2, NIEUWEGEIN",,Aardgas,Shell
Unknown,Unknown,Shell Benzinex Barneveld,"Van Zuylen van Nieveltlaan 59, BARNEVELD",,Aardgas,Shell
Unknown,Unknown,Shell Vianen,"Stuartweg 7, VIANEN UT",,Aardgas,Shell
Unknown,Unknown,Shell ZT S15,"A.C.Verhoefweg 1, NIEUWEGEIN",,Aardgas,Shell
Unknown,Unknown,Shell Waterlandseweg,"Waterlandseweg 10, ALMERE",,Aardgas,Shell
Unknown,Unknown,Shell Gooische Boer,"Huizerweg 210, BUSSUM",,Aardgas,Shell
Unknown,Unknown,Shell Molenkamp,"Rijksweg A15 3, RUMPT",,Aardgas,Shell
Unknown,Unknown,Shell Schoonrewoerd,"Dorpsstraat 61, SCHOONREWOERD",,Aardgas,Shell
Unknown,Unknown,Shell Maarssen,"Maarsseveensepoort 2, MAARSSEN",,Aardgas,Shell
Unknown,Unknown,Shell Bantam,"Franse Kampweg 40, BUSSUM",,Aardgas,Shell
Unknown,Unknown,Shell Expr. Voorthuizen,"Apeldoornsestraat 65, VOORTHUIZEN",,Aardgas,Shell
Unknown,Unknown,Shell Varakker,"Rijksweg 15, KESTEREN",,Aardgas,Shell
Unknown,Unknown,Shell De Lucht West,"Rijksweg A2 2, BRUCHEM",,Aardgas,Shell
Unknown,Unknown,Shell Zaltbommel,"Rijksweg A2 2a, BRUCHEM",,Aardgas,Shell
Unknown,Unknown,Shell Servicestation Ruimteweg,"Ruimteweg 8, UTRECHT",,Aardgas,Shell
Unknown,Unknown,Shell Roodhardt,"Planetenbaan 202, MAARSSEN",,Aardgas,Shell
Unknown,Unknown,Shell De Wetering,"Proostwetering 90, UTRECHT",,Aardgas,Shell
Unknown,Unknown,Shell Draaierplaats,"Rotterdamweg 2, ALMERE",,Aardgas,Shell
Unknown,Unknown,Shell v.d. Weerd,"Kierkamperweg 10, BENNEKOM",,Aardgas,Shell
Unknown,Unknown,Shell Van de Goor BV,"Hertogensingel 89, OSS",,Aardgas,Shell
Unknown,Unknown,Shell Kaspers,"Hopperzuigerstraat 2, ALMERE",,Aardgas,Shell
Unknown,Unknown,Shell Veldhuizen,"Veldhuizerweg 2, HARMELEN",,Aardgas,Shell
Unknown,Unknown,Shell Express doorn,"Velperengh 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express maarsbergen,"Woudenbergseweg 7a, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express wijk bij duurstede,"Langbroekseweg 1a, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express amersfoort,"Hogeweg 55, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Zeist,"Oude Arnhemseweg 199A, ZEIST",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zeist,"Oude Arnhemseweg 199-201, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express elst (utrecht),"Rijksstraatweg 121c, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express baarn,"Amsterdamsestraatweg 40a, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Baarn,"Amsterdamsestraatweg 42, BAARN",,Aardgas,Shell Express
Unknown,Unknown,Shell Express tiel,"Grotebrugse Grintweg 236, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express hilversum oostereind,"Oostereind 100, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express utrecht,"Weg der Verenigde Naties 12, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express hilversum vreelandseweg zuidzijde,"Vreelandseweg 62 ZZ, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express hilversum vreelandseweg noordzijde,"Vreelandseweg 62 NZ, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Hilversum West ZZ,"Vreelandseweg 62ZZ, HILVERSUM",,Aardgas,Shell Express
Unknown,Unknown,Shell Express naarden,"Meerstraat 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express ede,"Klinkenbergerweg 116, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express maarssenbroek,"Vogelweg 1, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zeewolde,"Assemblageweg 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express almere,"Markerkant 14-02, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express renkum,"Bennekomseweg 120, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express wijchen,"Hogeweg 28, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express noordeloos,"Provincialeweg 36, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Wijchen,"Havenweg 28, WIJCHEN",,Aardgas,Shell Express
Unknown,Unknown,Shell Express oosterhout (gld),"Rietgraaf 13, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express amsterdam,"Slochterweg 34, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express oirschot,"Bestseweg 30, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express tilburg kempenbaan,"Kempenbaan 36, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express purmerend,"Waterlandlaan 109, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express tilburg baden powellaan,"Baden Powelllaan 75, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express apeldoorn europaweg,"Europaweg 150, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express velp,"Larensteinselaan 28, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express veldhoven,"Heistraat 31, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express oosterhout,"Damweg 3, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express rijen,"Rijksweg 111, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express gouda,"Ridder van Catsweg 682, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express eindhoven,"Meerveldhovenseweg 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express apeldoorn laan van maten,"Laan van Maten 187, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zaandam,"Dr. H.G. Scholtenstraat 45, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express ZAANDAM,"Dr H G Scholtenstraat 45, ZAANDAM",,Aardgas,Shell Express
Unknown,Unknown,Shell Express apeldoorn anklaarseweg,"Anklaarseweg 195, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express helmond,"Deurneseweg 136, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express boskoop,"Alphenseweg 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Boskoop,"Alphenseweg 4, BOSKOOP",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Uitgeest,"Rijksweg 1, UITGEEST",,Aardgas,Shell Express
Unknown,Unknown,Shell Express valkenswaard,"Tienendreef 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express nieuwerkerk aan den ijssel,"Schielandweg 100, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zwijndrecht,"Langeweg 246, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express haarlem waarderpolder,"Fustweg 1, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Roosweg Krimpen,"C G Roosweg 2, KRIMPEN AAN DEN IJSSEL",,Aardgas,Shell Express
Unknown,Unknown,Shell Express krimpen aan den ijssel,"CG Roosweg 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express breda,"Ettensebaan 30, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express heemstede,"Herenweg 86, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Santpoort Noord,"Rijksweg 208, SANTPOORT-NOORD",,Aardgas,Shell Express
Unknown,Unknown,Shell Express santpoort,"Rijksweg A208, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express uitgeest,"Provincialeweg 1, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express hazerswoude-rijndijk,"Rijndijk 11a, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Bleiswijk,"Prismalaan Oost 3, BLEISWIJK",,Aardgas,Shell Express
Unknown,Unknown,Shell Express lisse,"Gladiolenstraat 39, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express bleiswijk,"Zoetermeerselaan 3, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express alkmaar,"Kennemerstraatweg 20, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zutphen,"Stationsplein 30, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zoetermeer,"Industrieweg 2, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zwolle nieuwe veerallee,"Nieuwe Veerallee 12, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express zwolle ceintuurbaan,"Ceintuurbaan 4, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express noordwijk,"Van Berckelweg 54, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Noordwijk,"van Berckelweg 36, NOORDWIJK ZH",,Aardgas,Shell Express
Unknown,Unknown,Shell Express rotterdam waalhaven,"Waalhaven 76 ZZ, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Waalhaven ZZ,"Waalhaven Z.z. 76, ROTTERDAM",,Aardgas,Shell Express
Unknown,Unknown,Shell Express pijnacker,"Noordweg 97, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express doetinchem,"Bedrijvenweg 50, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express rotterdam matlingeweg,"Matlingeweg, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express delft,"Westlandseweg 119, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express den haag benoordenhout,"Benoordenhoutseweg 280, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Den Helder,"Ravelijnweg 10, Den Helder",,Aardgas,Shell Express
Unknown,Unknown,Shell Express lochem,"Kwinkweerd 15, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express den haag delftselaan,"Delftselaan 126, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express roosendaal,"Burgemeester Freijterslaan 336, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express leeuwarden,"Oostergoweg 12, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express hoensbroek,"Nieuwstraat 191, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express hoogeveen,"Alteveerstraat 125, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express maasvlakte,"Hormuzstraat 50, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express beckum,"Haaksbergerstraat 181, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express hengelo,"Deldenerstraat 208, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express Burgh-Haamstede,"De Roterij 22, BURGH-HAAMSTEDE",,Aardgas,Shell Express
Unknown,Unknown,Shell Express groningen,"Euvelgunnerweg 15, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express emmen,"Dordsestraat 60, ",,Aardgas,Shell Express
Unknown,Unknown,Shell Express foxhol,"Woldweg 1a, ",,Aardgas,Shell Express
Aardgas €1.17,15 juli 2020,SuperTank Noordersluis,"Zuiveringweg 7, Noordersluis",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Bunschoten,"Het Steenland 2, Bunschoten",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Ede,"Klaphekweg 16g, Ede",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Zeewolde,"Landbouwweg 18, Zeewolde",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Almere,"Dukdalfweg 11, Almere",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Lelystad Zuiveringweg,"Zuiveringweg 7, Lelystad",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Lelystad Kempenaar,"Kempenaar 01-01, Lelystad",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Kempenaar,"Kempenaar 01-01, Kempenaar",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Oostervaart,"Binnenhavenweg 40, Oostervaart",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Lelystad Binnenhavenweg,"Binnenhavenweg 40, Lelystad",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Biddinghuizen,"Baan 43, Biddinghuizen",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Swifterbant,"Industrieweg 58, Swifterbant",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Dronten De Ketting,"De Ketting 1, Dronten",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Dronten West,"Het Gein 2, Dronten",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Dronten De Noord,"De Noord 99a, Dronten",,Aardgas,SuperTank
Unknown,Unknown,SuperTank De Noord,"De Noord 99a, De",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Hoorn,"Van Aalstweg 13, Hoorn",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Hoorn - van Aalstweg 13,"Van Aalstweg 13, Hoorn",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Zaandam,"Paltrokstraat 17, Zaandam",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Emmeloord,"Traktieweg 2, Emmeloord",,Aardgas,SuperTank
Unknown,Unknown,SuperTank Wezep,"Rondweg 90, Wezep",,Aardgas,SuperTank
